1256236,96,,N,,D
1282832,96,,N,,A
1311589,96,,N,,D
1409033,01,,Y,,A
1452955,96,,N,,D
1413200,96,,,,E
1443858,96,,N,,D
1415458,96,,N,,E
1308245,01,,N,,D
1443787,96,,N,,D
1431251,96,,N,,D
1272747,96,,N,,D
1224900,96,,Y,,D
1452956,96,,N,,D
1438565,96,,N,,D
1434934,96,,N,,D
1274051,96,,N,,D
1248200,01,,N,,D
1252163,01,,Y,,D
1274052,96,,N,,A
1452957,96,,N,,A
1465533,,,,,B
1282563,01,,Y,,A
1293563,01,,Y,,D
1447509,01,,N,,A
1398365,96,,N,,D
1261173,01,,Y,,D
1282890,01,,N,,D
1408998,01,,Y,,A
1399267,02,,N,,D
1280379,96,,N,,E
1318655,01,,Y,,A
1412540,01,,Y,,D
1316909,96,,N,,E
1252547,96,,N,,E
1452958,96,,N,,D
1464827,96,,,,D
1282867,02,,Y,,A
1282893,96,,N,,A
1452959,96,,N,,A
1457294,96,,N,,A
1282432,01,,N,,D
,,,Y,,A
1316279,01,,,,D
1217052,01,,N,,D
1317694,01,,N,,A
1448069,01,,N,,A
1296437,96,,N,,D
1399439,01,,Y,,A
1280611,96,,N,,D
1306550,01,,N,,A
1315830,01,,N,,A
1398369,96,,Y,,D
1190377,01,,Y,,
1225289,01,,N,,D
1306234,96,,N,,A
1398770,96,,N,,A
1251675,96,,N,N,
1232142,01,,N,,D
1431238,96,,N,,A
1465300,,,,,D
1256321,96,,N,,A
1224892,01,,Y,,A
1190789,96,,N,,D
1232665,96,,N,,D
1288473,96,,N,,A
1398364,96,,N,,A
1441268,96,,N,,A
1186113,02,,Y,,A
1290763,02,,N,,A
1283505,02,,N,,A
1243278,02,,N,,A
1256961,02,,N,,A
1280345,01,,N,,E
1280603,02,,N,,
1231746,01,,Y,,D
1292209,01,,N,,D
1284253,96,,N,,A
1457297,96,,N,,A
1436385,96,,N,,A
1272776,96,,N,,D
1301059,96,,N,,A
1316685,02,,N,,D
1316813,02,,N,,D
1453405,96,,N,,A
1246143,96,,N,,A
1244124,96,,N,,D
1280589,01,,N,,A
1302317,01,,N,,A
1218380,01,,N,,D
1256941,01,,Y,,D
1316834,01,,N,,A
1408442,01,,N,,A
1445667,96,,Y,,D
1443803,96,,N,,D
1407248,96,,N,,A
1260517,96,,N,,A
1274084,96,,N,,A
1239874,96,,N,,A
1233686,01,,Y,,D
1463473,96,,Y,,A
1289524,96,,Y,,D
1309420,96,,N,,A
1240003,96,,N,,A
1294157,96,,N,,A
1193338,01,,N,,D
1276918,96,N,N,,D
1440787,02,,N,,A
1444390,,,N,,D
1443852,01,,N,,F
1215929,96,,N,,D
1319630,02,,Y,,D
1245752,02,,N,,D
1457298,96,,N,,A
1453303,96,,N,,
1241210,96,,N,,D
1254747,96,,Y,,A
1457299,01,,Y,,A
1242778,96,,N,,D
1253711,96,,N,,D
1450286,96,,N,,F
1399947,02,,N,,A
1231781,01,,N,,D
1243056,96,,N,,D
1404781,01,,N,,E
1291132,96,,N,,A
1431239,96,,N,,A
1195824,96,,Y,,A
1304693,02,,N,,D
1463474,96,,,,D
1190307,01,,N,,A
1409027,01,,N,,D
1301073,01,,N,,D
1308343,96,,Y,,A
1438571,96,,N,,A
1308445,96,,N,,A
1198627,96,,N,,A
1260606,96,,N,,A
1193744,96,,N,,
1432466,96,,Y,N,A
1197781,96,,Y,,
1301078,96,,N,,A
1464829,96,,,,A
1252743,96,,N,,A
1398791,96,,N,,D
,,,Y,,F
1225104,02,,N,,D
,,,,,B
1452962,96,,N,,D
1289216,96,,Y,,D
1320404,01,,N,,B
1412579,01,,N,,C
1441669,96,Y,,,D
1412695,96,,Y,,D
1271969,02,,Y,,D
1272286,96,,Y,,D
1269371,01,,N,,A
1446546,96,,,,A
1310930,96,,N,,D
1190186,01,,,,D
1443708,96,,N,,E
1320494,01,,N,,A
1313885,01,,N,,A
1256088,96,,N,,A
1239875,96,,N,,
1277609,96,,N,,A
1232381,01,,Y,,A
1192152,01,,Y,,A
1447508,01,,N,,A
1308235,96,,Y,,D
1232934,96,,N,,A
1436389,02,,Y,,A
1186137,96,,N,,D
1438573,02,,N,,D
1443796,02,,N,,D
1412913,02,,,,D
1239876,01,,N,,D
1296406,,,Y,,A
1454202,96,,N,,A
1438574,96,,N,,A
1465302,01,,Y,,D
1465301,01,,,,D
1291969,96,,N,,D
1463475,01,,N,,A
1401803,96,,Y,,D
1198228,96,,N,,D
1440798,96,,N,,D
1256300,96,,N,,D
1311605,96,,N,,D
1249769,01,,N,,D
1283540,01,,N,,D
1194196,01,,N,,
1401092,,,N,,D
1296338,01,,N,,A
1401117,01,,,,A
1256114,02,,N,,A
1457300,02,,N,,C
1444527,96,,N,,D
1288922,02,,N,,A
1233416,01,,Y,,A
1270215,01,,Y,,D
1304659,01,,N,,D
1252782,96,,N,,D
1459209,96,,,,D
1457301,96,,N,,E
1256342,96,,N,,A
1288133,96,,N,,A
1398798,96,,N,,A
1284228,96,,N,,A
1439525,96,,,,D
1401516,96,,N,,D
1239877,96,,N,,A
1300073,,,N,,D
1258247,96,,N,,D
1270064,96,,N,,D
1198519,96,,N,,D
1263500,96,,N,,D
1291964,01,,Y,,A
1307465,01,,N,,A
1402716,01,,N,,C
1280479,01,,Y,,D
1313401,01,,N,,D
1250249,01,,N,,D
1438758,96,,N,,A
1192353,01,,N,,E
1318609,,,N,,D
1452963,96,,N,,D
1453406,96,,N,,D
1295386,01,,N,,D
1274086,96,,N,,E
1239878,96,,N,,E
1431241,02,,Y,,D
1257882,02,,Y,,A
1256803,96,,N,,A
1270060,01,,Y,,D
1295519,01,,Y,,D
1260467,96,,N,,E
1270061,96,,N,,D
1398378,96,,N,,D
,,,,,A
1409317,96,,N,,D
1399007,01,,Y,,D
1442536,01,,Y,,D
1443859,01,,N,,A
1443860,01,,Y,,A
1274087,96,,N,,A
1239879,96,,N,,A
1438576,96,,N,,A
1447052,96,,N,,A
1398807,01,,Y,,D
1284831,01,N,N,N,D
1399664,01,,Y,,C
1298174,01,N,N,N,D
1272163,01,,N,,A
1288148,96,,N,,A
1279500,01,,Y,,D
1280418,01,,N,,D
1193061,01,,N,,D
1279496,02,,N,,A
1248881,02,,N,,A
1217061,02,,N,,A
1251717,01,,N,,A
1251853,01,,N,,A
1243455,01,,N,,D
1263366,01,,N,,D
1194078,01,,N,,D
1251796,01,,N,,D
1291814,01,,Y,,A
1261321,02,,Y,,A
1298976,96,,N,,A
1464933,96,,,,D
1452966,96,,N,,D
1288932,96,,N,,D
1310931,96,,N,,D
1295238,96,,Y,,D
1295529,96,,Y,,D
1320184,,,N,,D
1441313,96,,N,,A
1288152,96,,N,,A
1310652,96,,N,,A
1277073,02,,N,,D
1398812,96,,N,,A
1285320,02,,N,,D
1281046,02,,N,,D
1457302,96,,N,,A
1275515,96,,N,,A
1305387,96,,N,,D
1261091,01,,Y,,A
1232091,01,,N,,A
1187912,01,,N,,D
1290658,01,N,N,N,D
1301144,96,,N,,E
1280115,01,,Y,,D
1194614,01,,N,,D
1301145,02,,Y,,E
1288513,02,,Y,,E
1192354,,,Y,,
1192592,96,,Y,,
1193514,01,,Y,,A
1464830,01,,,,D
1233707,96,,N,,A
1253795,96,,N,,A
1453408,96,,N,,D
1198260,96,,N,,A
1431215,96,,N,,A
1457303,96,,N,,A
1230300,01,N,Y,,A
1440827,96,,N,,A
1452967,96,,Y,,D
1194410,01,,N,,D
1401560,96,,N,,D
1283226,96,,N,,D
1196349,96,,N,,D
1445709,96,,N,,D
1457304,96,,N,,
1274094,96,,N,,A
1465627,,,,,C
1308545,02,,N,,E
1177239,96,,N,,A
1248141,96,,N,,A
1405741,96,,N,,D
1398819,96,,N,,A
1453407,96,,N,,D
1413018,01,,,,A
1277586,01,,N,,A
1190201,96,,N,,D
1275519,96,,N,,D
1300076,96,,N,,D
1243961,96,,N,,A
1181645,01,,N,,A
1404027,,,Y,,A
1256124,96,,N,,A
1310819,96,,N,,A
1195177,01,,N,,A
1435004,02,,N,,A
1453304,02,,N,,A
1239881,96,,Y,,
1281177,96,,Y,,A
1304113,96,,,,F
1281288,96,,Y,,A
1404174,96,,,,A
1457151,96,,N,,A
1431216,96,,N,,A
1307982,01,Y,N,,A
1231014,01,,,,A
1190446,96,,N,,D
1457305,96,,Y,,D
1189794,01,,N,,A
1280051,01,,N,,A
1190847,01,,N,,A
1398383,96,,N,,E
1250147,01,,Y,,A
1441330,96,,N,,E
1292653,01,,N,,A
1274110,96,,N,,A
1219555,96,,N,,A
1197621,96,,Y,,A
1189807,96,,Y,,D
1283404,01,,N,,A
1274111,01,,N,,E
1224888,96,,N,,D
1249207,01,,N,,A
1259679,96,,N,,D
1242992,02,,N,,D
1232331,96,,N,,A
1233117,96,,N,,A
1431243,02,,Y,,A
1283227,01,,Y,,A
1288533,01,,Y,,A
1441340,01,,N,,A
1443861,96,,N,,A
1304594,02,,N,,D
1280499,96,,Y,,A
1408381,01,,Y,,D
1281031,01,,N,,D
1440844,96,,N,,D
1398385,96,,N,,D
1185984,96,,N,,D
1263400,01,,N,,A
1263403,01,,N,,A
1251974,01,,N,,A
1401326,96,,N,,D
1440850,96,,N,,D
1250687,01,,N,,D
1190530,01,,Y,,D
1316778,01,,Y,,D
1193415,01,,N,,D
1233625,01,,N,,D
1311490,96,,Y,,A
1288182,02,,Y,,D
1273471,02,,N,,A
1234136,02,,N,,D
1300079,96,,N,,D
1275538,96,,N,,D
1273473,96,,N,,D
1239882,02,,Y,,D
1294607,02,,Y,,A
1284974,96,,N,,A
1285140,96,,N,,A
1288964,,,N,N,A
1256078,,,N,N,A
1464639,96,N,N,N,A
1464640,96,N,N,N,A
1457306,96,,N,,D
1185268,01,,N,,A
1183273,01,N,Y,,A
1272119,01,,N,,D
1255268,96,,N,,D
1248160,01,,N,,D
1411103,01,,,,A
1435023,02,,Y,,D
1431244,96,,N,,A
1192530,01,,N,,E
1398389,96,,N,,A
1457307,01,,N,,D
1469522,,,,,E
1457152,96,,N,,E
1398388,96,,N,,A
1260449,96,,N,,A
1244060,96,,N,,A
1407765,02,,Y,,A
1457153,96,,N,,D
1301217,02,,N,,A
1444531,96,,N,,D
1435030,96,,Y,,A
1319634,96,,N,,D
1231322,01,,N,,D
1465534,,,,,B
1440869,96,,N,,D
1468676,,,,,F
1420377,,,,,F
1457308,96,,N,,D
1316501,01,,N,,A
1316642,01,,N,,E
1279727,96,,N,,A
1251398,01,,N,,
1402433,96,,N,,E
1310940,96,,N,,D
1403816,96,,N,,D
1431245,96,,N,,D
1214411,02,,Y,,D
1193244,01,,N,,D
1319635,96,,N,,D
1275549,96,,N,,D
1243156,96,,N,,D
1398391,96,,N,,D
1242829,96,,N,,D
1443804,96,,N,,D
1194629,01,,Y,,D
1309959,02,,Y,,E
1249351,01,,Y,,D
1407611,01,,Y,,A
1224889,96,,Y,,D
1272166,01,,Y,,D
1194213,01,,Y,,D
1404427,01,,,,A
1412505,01,,,,A
1279858,96,,Y,N,
1452969,96,,N,,B
1465535,,,,,B
1196359,96,,N,,E
1408490,,,,,F
1404954,96,,Y,,D
1249403,96,,N,,A
1233289,96,,N,,A
1273591,02,,N,,D
1310850,96,,N,,D
1232256,01,,N,,A
1232414,01,,N,,A
1250042,01,,Y,,
1301245,96,,N,,A
1239883,96,,N,,A
1404757,01,,N,,A
1458172,96,,,,
1404146,96,,N,,A
1435043,02,,N,,A
1443854,02,,N,,A
1404960,01,,N,,A
1459020,,,,,B
1216920,01,,Y,,D
1453409,,,N,,A
1445390,01,,Y,,E
1278369,96,,N,,D
1303184,96,,N,,D
1283076,01,,N,,A
1263898,96,,N,,E
1190090,01,,N,,D
1284719,01,,N,,D
1301252,96,,N,,A
1304491,01,,N,,D
1435046,96,,N,,A
1316413,01,,N,,D
1250366,01,,Y,,D
1233435,01,,N,,E
1398845,96,,N,,A
1449984,,,N,,D
1191562,01,,Y,,D
1319638,01,,N,,A
1239884,96,,N,,D
1194181,01,,Y,,D
1243123,02,,N,,A
1260554,02,,Y,,A
1250837,01,,Y,,A
1457310,96,,N,,A
1315046,96,,N,,A
1399802,96,,N,,A
1252722,96,,N,,D
1454203,96,,N,,D
1454205,96,,N,,D
1320434,02,,N,,D
1251485,96,,N,,D
1257336,96,,N,,D
1288564,96,,N,,D
1259562,01,,N,,A
1270156,01,,Y,,D
1411406,01,,,,D
1249344,01,,N,,D
1292144,01,,N,,D
1233155,01,,Y,,D
1320440,01,,Y,,D
1260742,01,,N,,D
1254901,01,,N,,A
1443797,96,,N,,D
1464934,96,,,,D
1405525,01,,N,,E
1457311,96,,N,,A
1186383,01,,N,N,
1192638,01,,N,,D
1398395,96,,N,,E
1288988,96,,N,,E
1269468,02,,N,,E
1452970,02,,N,,E
,,,Y,,E
1232579,96,,N,,E
1242982,96,,N,,D
1431255,96,,N,,D
1195819,96,,N,,D
1190714,01,,Y,,D
1317444,96,,N,,E
1438628,96,,N,,E
1441384,96,,N,,E
1438786,01,Y,N,,D
1413583,,,,,D
1243010,96,,N,,A
1275558,96,,N,,D
1466051,,,,,A
1453289,96,,N,,D
1319905,96,,N,,D
1438788,96,,N,,D
1450513,02,,Y,,E
1453327,02,,Y,,D
1269676,01,,Y,,A
1254628,02,,Y,,A
1310944,96,,N,,D
1309873,96,,N,,A
1441390,96,,N,,D
1254752,01,,N,,A
1457312,96,,N,,
1283673,01,,N,,A
1452972,96,,N,,D
1283716,01,,N,,A
1307258,01,,N,,A
1230730,01,,N,,D
1459930,96,,N,N,D
1232085,01,,Y,,D
1464831,02,,,,D
1277198,96,,N,,D
1459927,02,,Y,N,D
1217062,01,,N,,A
1264975,02,,N,,D
1457154,02,,N,,D
1453410,01,,N,,D
1231724,01,,Y,Y,A
1231606,01,,Y,Y,A
1273658,96,,N,,A
1445764,96,,N,,A
1262269,96,,Y,,D
1288570,96,,N,,D
1311075,96,,N,,A
1316057,01,,N,,A
1193241,01,,N,,A
1203047,01,,N,,A
1194420,01,,N,,A
1302514,01,,Y,,A
1240977,96,,Y,,
1291600,01,,Y,,A
1198766,96,,N,,D
1300086,01,,Y,,D
1398396,01,,Y,,D
1243719,96,,N,,A
1197392,01,,N,,D
1197641,01,,N,,D
1448046,96,,N,,E
1447939,96,,N,,E
1198708,02,,N,,D
1197610,02,,Y,,D
1465536,,,,,B
1269978,96,,N,,A
1402569,96,,N,,A
1273679,96,,N,,A
1319643,96,,N,,D
1283234,96,,N,,D
1232109,01,,N,,D
1310949,96,,Y,,A
1308129,,,N,,D
1398398,96,,N,,D
1187853,01,,N,,A
1300087,96,,N,,D
1307622,,,N,,D
1457315,96,,N,,D
1457314,96,,N,,D
1452973,96,,N,,A
1468818,01,N,N,,D
1239885,96,,N,,D
1252103,01,,Y,,D
1313309,96,,N,,A
1313356,96,,N,,A
,,,,,F
1230877,01,,N,,A
1308248,01,,N,,A
1253774,01,,N,,E
1258352,01,,N,,A
1254754,01,,N,,D
1264018,01,,N,,D
1189421,01,,Y,,A
1189729,96,,N,,D
1199047,02,,N,,D
1192149,96,,N,,D
1407345,,,,,F
1273723,96,,N,,D
1407347,,,,,D
1457316,96,,Y,,D
1270831,96,,N,,D
1187818,01,,Y,,A
1190241,01,,Y,,A
1190495,01,,Y,,D
1302579,01,,N,,D
1309443,01,,N,,D
1254516,01,,Y,,D
1445783,01,,N,,D
1250350,01,,N,,A
1300487,96,,N,,D
1301858,96,,Y,,A
1254755,96,,N,,A
1230618,96,,N,,A
1316522,96,,N,,A
1264640,96,,Y,,D
1253776,96,,N,,D
1412997,01,,Y,,D
1239844,96,,N,,A
1190481,01,,Y,,
1193566,01,,Y,,D
1465081,96,,,,D
1404257,96,,N,,D
1431217,96,,N,,D
1256016,96,,N,,A
1313216,01,,N,,D
1190547,01,,N,,D
1302420,01,,N,,D
1301342,96,,N,,D
1225012,96,,N,,D
1225013,96,,N,,D
1289201,01,,Y,,
1400063,96,,,,D
1441422,96,,N,,D
1310874,96,,N,,D
1184857,96,,N,,A
1457317,96,,N,,A
1401598,01,,N,,C
1202480,96,,N,,A
1251880,96,,Y,,
1256385,96,,N,,A
1454204,96,,N,,A
1438636,96,,N,,A
1452975,96,,N,,D
1288595,96,,N,,A
1457318,96,,N,,E
1443805,96,,N,,E
1296363,01,,N,,D
1287397,96,,N,,A
1452976,96,,N,,D
1306263,96,,N,,A
1281163,01,,N,,
1292510,01,,N,,E
1252062,01,,N,,D
1452977,96,,N,,A
1299003,96,,N,,D
1436354,96,,Y,,D
1457320,96,,Y,,D
1291510,01,,N,,D
1459945,,N,N,,D
1311633,96,,N,,D
1269407,96,,N,,A
1316065,01,,N,,D
1288605,96,,N,,A
1191246,01,,N,,A
1313274,01,,Y,,A
1232564,,,N,,D
1239886,01,,N,,D
1443798,96,,N,,A
1254756,01,,Y,,D
1277729,01,,N,,D
1269819,01,,N,,A
1233631,01,,N,,D
1243305,96,,N,,D
